interest_rate,contractual_term,months_to_maturity,annual_tenant_turnover,default_flag,is_partially_amortizing,is_office,property_class_ord,ltv,dscr,loan_age_months,amortization_rate,noi_yield,near_maturity_flag,balloon_risk,property_type_office_building,property_type_retail_space,region_northeast,region_south,region_west
0.0761,60,27,0.15,0,1,0,0,0.6140999995550246,2.227547510678684,33,0.11000000059661985,0.10410000001659145,0,0,0,0,1,0,0
0.0584,60,17,0.1,0,1,0,0,0.599666666604356,2.1730108791461857,43,0.14333333339088117,0.0760999999189275,0,1,0,1,0,0,1
0.0544,60,6,0.13,0,1,0,0,0.48379999973101767,1.8047990101714337,54,0.1800000004471718,0.04749999977857014,1,1,0,1,0,0,0
0.0803999999999999,120,95,0.06,0,0,1,2,0.6333333337494348,1.4120188312393884,25,0.20833333219555594,0.07189999893394804,0,0,1,0,0,0,0
0.0678,180,104,0.13,0,1,1,2,0.5226666665792777,1.461757263132614,76,0.2533333322929886,0.051799999773516944,0,0,1,0,0,0,0
0.0571,60,53,0.37,0,0,0,0,0.5741666669229649,3.080684956911234,7,0.11666666613925236,0.10099999963367308,0,0,0,0,1,0,0
0.0624,60,50,0.09,0,0,0,0,0.608333331870846,2.104847180489075,10,0.16666666666666663,0.0798999987792786,0,0,0,1,0,0,0
0.0691,120,41,0.14,0,1,1,2,0.4567333329189289,2.553843518412086,79,0.2633333344417924,0.08059999941851692,0,0,1,0,1,0,0
0.068,60,26,0.11,0,1,1,3,0.5851999992495922,1.965140121818859,34,0.11333333340037244,0.07819999985133431,0,0,1,0,1,0,0
0.072,120,16,0.13,0,0,0,0,0.09333333358756077,8.363095214091683,104,0.8666666662694363,0.056199999991777334,0,0,0,0,0,0,0
0.0541,60,50,0.08,0,1,0,0,0.6089999997295609,2.0457160062378787,10,0.03333333450740117,0.06740000065598839,0,0,0,1,1,0,0
0.0625,60,20,0.05,0,0,0,0,0.2199999998194646,5.418181868910777,40,0.6666666666666667,0.07450000063638733,0,0,0,0,0,0,0
0.0579999999999999,60,28,0.54,0,0,1,2,0.35933333364677933,1.3626767370205743,32,0.5333333329373482,0.028400000126598025,0,0,1,0,1,0,0
0.0559999999999999,60,34,0.06,0,1,0,0,0.6758666660145886,2.095193486880692,26,0.08666666767321418,0.07930000045147775,0,0,0,0,0,1,0
0.0776999999999999,120,16,0.11,0,0,0,0,0.10533333317213872,10.471140253221048,104,0.866666666854437,0.08570000015731306,0,0,0,0,1,0,0
0.0666,120,114,0.13,0,0,0,0,0.6744999978949302,2.758132497132949,6,0.05000000335745047,0.12369999976626173,0,0,0,0,0,1,0
0.075,180,46,0.19,0,1,1,1,0.39286666555945676,1.6392329741607417,134,0.4466666642039582,0.048299999447523126,0,0,1,0,0,1,0
0.0566,60,24,0.13,0,1,0,0,0.6160000001234907,2.0421274820986444,36,0.11999999945395334,0.07119999995413208,0,1,0,0,1,0,0
0.0735,60,46,0.1,0,1,1,2,0.5434000015092403,1.4071141712546573,14,0.04666666659015206,0.05619999944458388,0,0,1,0,1,0,0
0.061,120,25,0.02,0,1,0,0,0.47150000012785187,3.8628027007167893,95,0.3166666663179978,0.1110999999067918,0,0,0,0,0,0,0
0.0632,120,35,0.01,0,1,0,0,0.4945000012714983,2.6141992476629627,85,0.283333331398122,0.0817000007777356,0,0,0,0,0,1,0
0.0742999999999999,120,114,0.09,0,0,1,1,0.67449999989231,1.2211827271163267,6,0.05000000078792732,0.061199999773617994,0,0,1,0,1,0,0
0.0513999999999999,60,28,0.43,0,1,1,1,0.6074666669574535,1.8063151883976818,32,0.1066666663791419,0.0564000001222869,0,0,1,0,0,1,0
0.072,120,36,0.08,0,0,0,0,0.2220000005928709,8.82132125448975,84,0.699999999198823,0.12369999976626173,0,0,0,0,0,1,0
0.0518,60,52,0.26,1,1,0,0,0.7786666667633313,0.8900473316047123,8,0.026666665810781587,0.035899999788243965,0,0,0,1,1,0,0
0.0725,120,81,0.14,0,1,1,3,0.5394000003295318,2.4650633736892096,39,0.12999999895626302,0.09640000088207004,0,0,1,0,0,1,0
0.059,120,29,0.05,0,1,1,1,0.5155333332864015,1.8509710752639257,91,0.30333333344319124,0.05630000000660406,0,0,1,0,0,0,1
0.075,120,85,0.02,0,1,0,0,0.5830000002502993,2.0125786116718754,35,0.11666666628742517,0.08799999983313378,0,0,0,1,0,1,0
0.0641,60,25,0.01,0,0,1,2,0.29583333298790937,2.072466042057606,35,0.5833333352793839,0.03930000080414701,0,0,1,0,1,0,0
0.07,120,32,0.02,0,0,0,0,0.2159999995491378,3.697089957518769,88,0.7333333336694565,0.05590000004100232,0,0,0,1,0,0,0
0.0599,60,21,0.07,0,1,1,2,0.6351000020293677,0.9410530382987394,39,0.12999999914570426,0.035800000913343,0,1,1,0,1,0,0
0.0572,60,7,0.13,0,1,0,0,0.576333332455746,1.550069406267036,53,0.17666666518603225,0.051100001321030396,1,1,0,1,0,0,0
0.0546,60,6,0.15,0,1,0,0,0.5493999986364327,1.6834881588408472,54,0.18000000099069724,0.05049999821257003,1,1,0,1,1,0,0
0.0718,120,73,0.15,0,1,0,0,0.5144333333704445,1.6379544893151816,47,0.15666666737071444,0.060500000247449996,0,0,0,1,0,1,0
0.0706,60,21,0.27,0,1,0,0,0.539400000104313,2.4946404524982917,39,0.12999999919534122,0.09499999965984883,0,1,0,1,0,1,0
0.0713999999999999,120,15,0.08,0,1,0,0,0.44850000152443964,2.797997726821546,105,0.34999999775417245,0.0896000017107816,0,1,0,0,1,0,0
0.0733,180,119,0.13,0,0,0,0,0.4495555561352522,2.685690280056931,61,0.33888888861389044,0.08850000018067396,0,0,0,1,0,0,1
0.0776,120,65,0.14,0,1,0,0,0.555333332620571,1.4526429069986861,55,0.18333333394532791,0.06259999966813426,0,0,0,1,0,1,0
0.0575,60,44,0.06,1,1,1,1,0.6342666663298784,1.2421054639956952,16,0.05333333382438099,0.0453000002830239,0,0,1,0,0,1,0
0.0742,120,67,0.43,0,1,0,0,0.5598666662830096,1.4756112637877845,53,0.17666666708174283,0.0613000004768002,0,0,0,1,1,0,0
0.0694,180,156,0.31,0,0,0,0,0.6586666664843689,2.041063358024547,24,0.13333333341121179,0.09329999962907137,0,0,0,0,1,0,0
0.0733999999999999,120,69,0.39,0,1,0,0,0.6059000011851338,1.3333915435319346,51,0.1699999991969131,0.059300002234978416,0,0,0,0,0,0,0
0.0584,120,60,0.13,1,1,1,1,0.5519999992467308,0.7072662346609945,60,0.19999999999999996,0.022800000122406253,0,0,1,0,0,1,0
0.0607,60,58,0.13,0,0,0,0,0.5993333335103312,2.306241790434045,2,0.03333333345409495,0.08390000011459942,0,0,0,0,0,1,0
0.0565,60,20,0.02,0,1,1,3,0.5806666674642637,2.590857851400502,40,0.13333332727089064,0.08500000088621888,0,1,1,0,1,0,0
0.0621,120,62,0.1,0,0,1,1,0.32550000116227257,1.3901567019693415,58,0.4833333293960955,0.028100002103429902,0,0,1,0,0,1,0
0.0644,60,14,0.03,0,1,0,0,0.6180666657618796,1.8415468936571895,46,0.1533333341884785,0.07329999939740088,0,1,0,1,1,0,0
0.0558,60,59,0.05,0,0,0,0,0.5015000019699954,1.508020647932789,1,0.016666665609830433,0.042199997571327086,0,0,0,1,0,0,1
0.0724,120,46,0.09,0,0,0,0,0.27600000035134165,3.4980783180418284,74,0.6166666661231306,0.06990000027142014,0,0,0,1,1,0,0
0.0663,60,21,0.07,0,1,0,0,0.5916000019540486,2.5418707337914235,39,0.12999999808061002,0.09969999947046775,0,1,0,1,1,0,0
0.0565,60,53,0.02,0,1,0,0,0.79112999982563,1.9481107700203835,7,0.023333332466105472,0.09029999923605517,0,0,0,0,1,0,0
0.0674,120,66,0.38,0,1,0,0,0.5903999999692735,2.8170812129336267,54,0.18000000042402198,0.1121000000171852,0,0,0,0,0,1,0
0.0737,120,111,0.11,0,0,0,0,0.7214999990273546,1.0042397822972713,9,0.07500000124698114,0.053399998443767485,0,0,0,1,1,0,0
0.0821,120,111,0.12,0,1,0,0,0.6789999996811611,1.671871828936171,9,0.030000000594421317,0.09319999974492885,0,0,0,1,0,1,0
0.0538,60,60,0.08,0,1,0,0,0.7800000015089976,2.418739814225224,0,0.0,0.10149999776051044,0,0,0,0,1,0,0
0.0681,120,3,0.13,0,1,0,0,0.5551000002326759,1.740634355600687,117,0.39000000078410935,0.06579999953464816,1,1,0,0,0,0,0
0.0666,120,64,0.28,1,1,0,0,0.6831999998744458,0.6966861531685807,56,0.18666666741144455,0.03170000025183635,0,0,0,1,1,0,0
0.0676,120,1,0.11,0,1,0,0,0.4283666646825549,2.255022211035229,119,0.39666666769879033,0.06530000080885393,1,1,0,1,1,0,0
0.071,120,30,0.01,0,1,1,1,0.41299999389640424,1.5073490245843526,90,0.30000000487975365,0.04419999479466928,0,0,1,0,1,0,0
0.0511,60,44,0.09,0,1,0,0,0.6437333335143127,2.90015677490727,16,0.053333333345586875,0.09539999976852645,0,0,0,0,1,0,0
0.0751,180,85,0.12,0,1,0,0,0.4236666666674625,1.8166179706429904,95,0.31666666665953547,0.057800000065312496,0,0,0,1,0,1,0
0.0683,60,44,0.01,0,1,0,0,0.6248000038306534,1.5841086120166814,16,0.05333332925220924,0.06759999786627802,0,0,0,0,1,0,0
0.0636,120,20,0.13,0,1,0,0,0.3933333336319997,3.0620403116511254,100,0.33333333333333337,0.07660000049442857,0,1,0,0,1,0,0
0.063,120,86,0.02,0,1,1,1,0.6561333333837277,1.620847487343965,34,0.11333333331914575,0.06700000008099102,0,0,1,0,1,0,0
0.0744,60,37,0.31,0,1,1,3,0.6093999995716708,1.7865271953092978,23,0.07666666761944163,0.08099999960098607,0,0,1,0,0,0,0
0.0653,60,35,0.05,1,1,0,0,0.6325000002687515,1.4042818235841315,25,0.08333333246778907,0.057999998972772096,0,0,0,0,1,0,0
0.0565,60,40,0.06,0,1,1,3,0.6160000000447571,1.4682220500558143,20,0.06666666723178027,0.051100000233855365,0,0,1,0,0,0,0
0.0571,60,47,0.14,1,1,1,1,0.6409666664505953,0.7513825903756691,13,0.04333333652749316,0.02749999918779824,0,0,1,0,0,1,0
0.0706,180,157,0.05,0,1,0,0,0.6555666670086783,2.022340563665913,23,0.07666666850816428,0.09360000183925132,0,0,0,0,1,0,0
0.0628,60,11,0.32,0,0,0,0,0.12466666740902034,9.937327408327175,49,0.8166666656831563,0.07779999923156365,1,0,0,1,0,0,0
0.0544,60,25,0.27,0,1,0,0,0.6359999994450254,2.3469293459696257,35,0.11666666642876611,0.08120000021274024,0,0,0,1,1,0,0
0.0731,120,89,0.05,0,1,0,0,0.6904333333922319,2.306289666540838,31,0.10333333313767401,0.11640000006958681,0,0,0,0,1,0,0
0.0558,60,43,0.02,0,1,0,0,0.5565666667610174,2.31514130500247,17,0.056666664612904594,0.0719000007396935,0,0,0,1,0,0,0
0.0628,60,2,0.09,0,1,0,0,0.5646666672423285,2.80589412995174,58,0.19333333289221322,0.09949999890326476,1,1,0,1,1,0,0
0.068,120,76,0.11,0,1,0,0,0.6570666663917544,1.1839608091380935,44,0.14666666736990575,0.05290000037592188,0,0,0,0,0,1,0
0.0504,60,33,0.48,0,1,1,1,0.7188999994177747,1.5924902693431702,27,0.08999999977985562,0.0576999991866623,0,0,1,0,1,0,0
0.0642,60,49,0.31,0,1,0,0,0.6261666665270218,1.6741335241000797,11,0.036666668395853974,0.06730000024046184,0,0,0,0,1,0,0
0.0556,60,7,0.08,1,1,0,0,0.5598666657669275,3.755390519894102,53,0.17666666776588857,0.11689999907783666,1,1,0,0,1,0,0
0.0688,120,64,0.07,0,1,0,0,0.553066665734057,1.5190145013187315,56,0.1866666673079469,0.057800000438687014,0,0,0,1,1,0,0
0.0687,120,6,0.11,0,0,1,2,0.030693333652422338,36.08991554089431,114,0.9500000004911722,0.08940000012724635,1,0,1,0,0,1,0
0.0702,180,132,0.14,0,1,1,2,0.38639999959447824,3.4432825075928446,48,0.15999999870357484,0.09340000203953594,0,0,1,0,1,0,0
0.0742999999999999,120,79,0.27,0,1,0,0,0.5352666669156031,1.4407731403651465,41,0.13666666850152576,0.05729999926122095,0,0,0,0,0,1,0
0.0759,120,118,0.14,0,1,0,0,0.6357333334492182,0.6839072085066006,2,0.0066666670794839344,0.033000000056029266,0,0,0,1,1,0,0
0.0705,120,49,0.15,0,1,0,0,0.5037999998923555,2.16510547989861,71,0.2366666669708386,0.07689999990805998,0,0,0,1,1,0,0
0.069,120,104,0.07,0,0,1,1,0.6586666670946654,0.8911283073319566,16,0.13333333216009124,0.040499999337939484,0,0,1,0,0,1,0
0.0542,60,43,0.4,1,1,0,0,0.6697666672834114,2.812567313471332,17,0.056666666489514905,0.10209999991412418,0,0,0,1,0,0,0
0.0626999999999999,60,40,0.11,0,0,1,2,0.4799999999560599,0.8639021716312549,20,0.33333333333333337,0.025999999755034114,0,0,1,0,1,0,0
0.0633,60,13,0.07,0,1,0,0,0.5987666677424041,2.2505450641948426,47,0.1566666619898932,0.08530000163820745,0,1,0,1,1,0,0
0.0564,60,29,0.34,0,0,0,0,0.3190000001418669,4.574356915056806,31,0.5166666666046321,0.08229999990953682,0,0,0,0,0,0,0
0.0815,120,64,0.39,0,1,0,0,0.528666666661362,1.812639742447524,56,0.18666666679928212,0.07810000015555785,0,0,0,1,0,1,0
0.0769,120,86,0.14,0,1,0,0,0.5585999991237417,2.106790332530363,34,0.1133333335792901,0.09050000169092282,0,0,0,0,1,0,0
0.0803999999999999,180,23,0.09,0,1,0,0,0.3241333333122261,3.031428624055852,157,0.5233333334620103,0.0789999999949107,0,1,0,0,1,0,0
0.0801,120,24,0.04,0,1,0,0,0.42840000081120194,2.4566630594474175,96,0.31999999937311485,0.08429999997847591,0,1,0,0,0,0,0
0.0664,60,29,0.08,0,1,0,0,0.5828333317165976,2.072344297535117,31,0.10333333519472587,0.08020000040471327,0,0,0,1,0,1,0
0.0638,60,46,0.1,0,0,1,2,0.45233333276748344,2.4255976970700748,14,0.23333333376110654,0.07000000043915197,0,0,1,0,0,1,0
0.0641,120,35,0.12,0,1,0,0,0.4729999987673921,3.8193493304102657,85,0.2833333357472222,0.11579999785174057,0,0,0,0,0,0,0
0.0771999999999999,120,55,0.04,1,1,1,1,0.42300000020318046,1.6076874924061482,65,0.2166666664936736,0.05249999970223557,0,0,1,0,1,0,0
0.0559999999999999,60,5,0.05,0,1,0,0,0.5553333331988465,2.614259995977964,55,0.18333333351422487,0.08130000017523122,1,1,0,1,0,1,0
0.0654,60,33,0.14,0,1,0,0,0.5915000007157768,2.458374352264791,27,0.08999999865379571,0.09509999939552734,0,0,0,1,1,0,0
0.0666,60,20,0.04,0,1,0,0,0.589333333152679,2.287921410498541,40,0.1333333338868089,0.08980000016597622,0,1,0,1,1,0,0
0.0602,60,51,0.14,0,1,0,0,0.5237999956913857,2.6385257079948587,9,0.029999997229543385,0.08319999721965492,0,0,0,0,1,0,0
0.0626999999999999,180,58,0.11,0,1,0,0,0.4746666722970706,3.2121929212771847,122,0.40666665791723433,0.09560000197987156,0,0,0,0,1,0,0
0.0742999999999999,120,92,0.4,0,1,0,0,0.6890666665966638,1.6348405537141384,28,0.09333333267842892,0.0836999999158279,0,0,0,0,1,0,0
0.0736,120,25,0.13,0,1,0,0,0.4578333331671276,1.8755638983358869,95,0.316666666914735,0.06320000139612854,0,0,0,1,0,0,0
0.0727,120,107,0.13,0,1,0,0,0.5739999992630517,2.4083508562395606,13,0.04333333505947168,0.10049999943167547,0,0,0,0,0,1,0
0.0721,60,53,0.13,0,0,0,0,0.7331666675128701,1.4623169453075144,7,0.11666666650483781,0.077299999202151,0,0,0,0,1,0,0
0.0757,120,70,0.11,0,0,1,3,0.5075000050134651,2.4780210816916948,50,0.4166666646965458,0.09519999535161797,0,0,1,0,1,0,0
0.0567,60,19,0.01,0,0,0,0,0.1995000002157355,4.4379025265572976,41,0.6833333329518694,0.050200000168817184,0,0,0,0,0,0,0
0.0691,60,33,0.15,0,1,0,0,0.527800000007142,1.453210200819836,27,0.08999999986318086,0.0530000001706134,0,0,0,0,0,0,0
0.0699,180,34,0.07,0,1,0,0,0.3696000001099368,2.318556531232248,146,0.48666666600279695,0.05990000074446352,0,0,0,0,1,0,0
0.0702,120,70,0.14,0,1,0,0,0.4500000000843031,2.5894270381792923,50,0.16666666687482223,0.08180000015140826,0,0,0,1,1,0,0
0.0547,120,91,0.32,0,1,0,0,0.5149000000335413,2.542159545519267,29,0.09666666650851352,0.07159999986900065,0,0,0,1,1,0,0
0.0678,60,8,0.12,0,1,0,0,0.6034666677105407,1.3246962546099046,52,0.1733333334554481,0.05420000033896936,1,1,0,1,1,0,0
0.0755,120,119,0.1,0,1,0,0,0.6877000004288907,1.679463259564738,1,0.0033333333717202596,0.08719999976638472,0,0,0,1,0,0,0
0.0582,60,4,0.55,0,1,0,0,0.4798666658541922,2.857322940971099,56,0.18666666729716175,0.07980000071783529,1,1,0,1,1,0,0
0.0562999999999999,60,58,0.14,0,1,1,2,0.5661999997115889,1.2140391738174254,2,0.00666666666666671,0.038699999566415406,0,0,1,0,1,0,0
0.0739,60,37,0.09,0,1,0,0,0.5724666639068148,1.7775556813141373,23,0.07666666999061245,0.07520000230141864,0,0,0,1,1,0,0
0.0516999999999999,60,37,0.03,0,0,0,0,0.38233333354825244,4.411474545508385,23,0.38333333317306206,0.08719999984941469,0,0,0,0,1,0,0
0.0518,60,58,0.16,0,0,1,3,0.667000002812348,2.833525279884767,2,0.033333330716727616,0.09789999894797355,0,0,1,0,1,0,0
0.0733,120,72,0.08,0,1,0,0,0.671999999905851,1.5266679604596016,48,0.16000000039228746,0.07519999971859916,0,0,0,1,1,0,0
0.0733999999999999,120,106,0.15,0,1,1,1,0.6577999995386612,1.0417849006432391,14,0.04666666739031722,0.05030000026572794,0,0,1,0,1,0,0
0.0709,180,41,0.11,0,1,0,0,0.4024999999491086,3.1257391713566527,139,0.46333333348211214,0.08920000015651935,0,0,0,1,1,0,0
0.0635,120,46,0.3,0,1,0,0,0.4218666673131917,3.3409816986709213,74,0.2466666666666666,0.0894999997380644,0,0,0,1,0,0,1
0.061,60,26,0.12,0,1,1,3,0.5054000015460985,2.056478585774208,34,0.11333333176131077,0.063400001106218,0,0,1,0,1,0,0
0.0761,120,76,0.28,0,1,1,3,0.5717333332322516,2.3167670069491586,44,0.14666666617856328,0.10079999945594233,0,0,1,0,1,0,0
0.0528,60,42,0.19,1,1,1,2,0.5734000000362208,0.9611726263375056,18,0.06000000219618673,0.029100001073971878,0,0,1,0,1,0,0
0.0724,120,8,0.31,0,1,0,0,0.3822666668841559,4.231086464212733,112,0.37333333258708745,0.11710000036606472,1,1,0,1,0,0,0
0.0521,60,38,0.21,0,0,0,0,0.462333332365648,2.1753962023967923,22,0.36666666852064744,0.05240000094197057,0,0,0,1,0,0,0
0.0608,120,62,0.02,0,0,0,0,0.3203333393233094,4.677488037841214,58,0.48333332426397657,0.09110000605863582,0,0,0,1,0,0,0
0.0555,60,54,0.08,0,0,1,2,0.5219999996625727,1.7672845068848082,6,0.10000000238430862,0.05119999941586346,0,0,1,0,0,0,0
0.0615,120,84,0.26,0,0,0,0,0.510999999438244,2.746090110381226,36,0.30000000000000004,0.0863000007590237,0,0,0,1,1,0,0
0.081,60,31,0.12,0,0,0,0,0.26350000009780417,4.0433855808098595,29,0.48333333314156046,0.0863000001760475,0,0,0,0,1,0,0
0.0646,60,55,0.08,0,1,1,1,0.6293333337060011,0.44521042943140565,5,0.016666666823197285,0.01810000033855665,0,0,1,0,0,1,0
0.0639,120,79,0.32,0,1,0,0,0.6302333324086218,2.197561491265134,41,0.1366666668111055,0.08849999846584339,0,0,0,1,1,0,0
0.052,60,29,0.1,0,1,0,0,0.5111000002138242,2.870881810057605,31,0.10333333330143446,0.0763000000741839,0,0,0,0,1,0,0
0.0623,120,87,0.1,0,1,0,0,0.614100001693889,3.2071362666496595,33,0.10999999937258298,0.1226999986965241,0,0,0,1,1,0,0
0.0711,120,90,0.08,0,0,0,0,0.449999999120997,3.419284482706999,30,0.2499999926749752,0.10940000681051502,0,0,0,0,0,0,0
0.0696,120,96,0.09,0,1,0,0,0.6163999978315668,1.2586990465348256,24,0.08000000100887394,0.05400000143300446,0,0,0,0,1,0,0
0.0817,60,3,0.39,0,0,0,0,0.03800000015451329,20.87225399400118,57,0.9499999997942237,0.06480000001326187,1,0,0,1,1,0,0
0.051,60,28,0.2,0,1,1,3,0.5985333343767174,2.837000169537398,32,0.10666666995208784,0.0865999977261271,0,0,1,0,0,0,0
0.0632,60,55,0.13,0,0,0,0,0.7150000023852164,2.2395325849581758,5,0.08333332371707614,0.10119999878668991,0,0,0,0,0,1,0
0.0757,120,11,0.06,0,1,0,0,0.4520333332503497,2.0748753303711727,109,0.36333333347162877,0.07099999984316176,1,1,0,0,1,0,0
0.0565,60,16,0.13,0,1,0,0,0.5290666675355368,4.549671711040136,44,0.14666666643767923,0.12369999976626173,0,1,0,0,0,0,1
0.0706,180,69,0.07,0,1,1,2,0.41579999984121263,2.834223811553405,111,0.3700000003216404,0.083200000383807,0,0,1,0,1,0,0
0.0767,120,39,0.16,0,1,0,0,0.5620999994220778,2.2638146709729328,81,0.27000000055364815,0.09760000027633574,0,0,0,1,1,0,0
0.071,120,101,0.05,0,1,0,0,0.6556666661681743,1.6669411540751007,19,0.06333333457345758,0.07760000019255746,0,0,0,0,1,0,0
0.0558,60,35,0.35,0,1,0,0,0.6508333333249247,1.8063414597069285,25,0.08333333451765823,0.06559999962059913,0,0,0,0,0,0,1
0.062,60,49,0.15,1,1,1,1,0.722500000623842,1.4421252269283191,11,0.03666666734674595,0.06459999959603288,0,0,1,0,0,0,0
0.0695,120,60,0.01,0,1,1,3,0.4400000010891249,3.5317200056325877,60,0.20000000198022694,0.1079999980395752,0,0,1,0,0,0,0
0.0778,120,17,0.04,0,1,0,0,0.48593333314789233,1.9653166145307877,103,0.3433333334845985,0.07429999997817244,0,1,0,1,1,0,0
0.0588999999999999,120,24,0.12,0,1,0,0,0.44200000053222305,1.8898508788606065,96,0.31999999906802723,0.0491999998693241,0,1,0,0,1,0,0
0.0675,120,92,0.39,0,1,1,2,0.5621333338133351,2.211153291580667,28,0.09333333075758521,0.08390000056737847,0,0,1,0,1,0,0
0.0588,60,16,0.1,0,1,0,0,0.5205333340149113,2.326237888758989,44,0.14666666692634078,0.07120000060011447,0,1,0,1,0,1,0
0.071,180,91,0.41,0,1,1,3,0.4852999997131446,3.0937738702284805,89,0.2966666679316894,0.10660000054174351,0,0,1,0,0,0,0
0.0599,120,89,0.11,0,1,1,1,0.5738666658538224,1.2421958209851631,31,0.10333333509902431,0.042700000970165804,0,0,1,0,0,0,0
0.0549,60,55,0.38,0,1,0,0,0.6981666675492124,1.601905554038703,5,0.016666665544068704,0.06139999872530849,0,0,0,0,1,0,0
0.0545,60,33,0.1,0,1,0,0,0.5641999999839794,3.3952434097874336,27,0.09000000008977549,0.10440000008024834,0,0,0,0,0,0,0
0.0768,60,6,0.09,0,1,1,1,0.4920000000266001,1.950478499068453,54,0.17999999874388706,0.07370000037838553,1,1,1,0,0,1,0
0.0613,60,52,0.3,0,1,1,3,0.6521333332059961,2.0562453963722,8,0.026666667086678864,0.08219999986703465,0,0,1,0,0,0,1
0.0732,120,81,0.23,0,1,1,1,0.6090000000658891,1.0072052258550304,39,0.1299999999902961,0.044900000327204065,0,0,1,0,1,0,0
0.0741,120,44,0.04,0,1,0,0,0.4554666669288178,3.282955195530395,76,0.25333333240782885,0.1108000005493392,0,0,0,0,1,0,0
0.0726,120,57,0.28,0,1,0,0,0.5530000009771633,2.1595205969180453,63,0.20999999918754364,0.08670000117414713,0,0,0,0,1,0,0
0.0794,180,63,0.07,0,1,0,0,0.4818999996185671,2.4514633733699673,117,0.3900000004341805,0.09379999977613833,0,0,0,0,0,1,0
0.0807,120,1,0.12,0,0,0,0,0.030693333652422338,36.08991554089431,119,0.9916666668306544,0.09670000219496219,1,0,0,1,0,1,0
0.0782,60,44,0.02,1,1,1,1,0.6058666667990379,0.652190790685963,16,0.05333333344574087,0.030899999648748795,0,0,1,0,1,0,0
0.0755,180,31,0.14,0,1,0,0,0.4278333322945652,3.0741685938981864,149,0.49666666773884094,0.09930000041398833,0,0,0,0,0,1,0
0.0708,120,111,0.12,0,1,1,3,0.6789999990776067,1.3833070854377385,9,0.029999997665779987,0.066499998089328,0,0,1,0,0,0,0
0.0731,120,34,0.13,0,1,0,0,0.3709333327127899,3.2712247738235423,86,0.2866666666666666,0.08870000107145233,0,0,0,0,0,0,1
0.0785,60,60,0.15,1,1,0,0,0.7500000033476272,1.717197481614501,0,0.0,0.1011000021813139,0,0,0,1,0,0,0
0.072,120,66,0.5,0,1,0,0,0.483799999785744,2.7329934285935944,54,0.18000000025755014,0.0951999998520975,0,0,0,1,0,0,1
0.0719,120,79,0.01,0,1,0,0,0.5438999999973839,2.6952102722867894,41,0.13666666774632352,0.10539999794375188,0,0,0,0,0,1,0
0.0576,60,32,0.05,0,1,0,0,0.6074666661261767,2.0205726831291466,28,0.09333333382597542,0.07069999976559857,0,0,0,0,1,0,0
0.0749,120,100,0.11,0,1,1,3,0.5693333327166804,2.767155555223227,20,0.06666666666666665,0.11799999869061363,0,0,1,0,0,0,0
0.0744,120,60,0.15,0,1,0,0,0.6159999996955035,1.2764453276051704,60,0.2000000002601645,0.05849999991335872,0,0,0,0,0,1,0
0.0765,120,50,0.19,0,1,1,1,0.4293333337179649,1.6563146955615513,70,0.2333333323426957,0.05439999990975952,0,0,1,0,0,0,0
0.0717,120,4,0.28,0,0,1,1,0.030693333652422338,11.341114673424949,116,0.9666666669336451,0.020600000542665732,1,0,1,0,0,1,0
0.0562999999999999,60,7,0.08,0,1,0,0,0.617499997760557,2.2407432390876134,53,0.176666668579049,0.07789999861017616,1,1,0,1,0,0,0
0.068,60,21,0.36,0,1,0,0,0.5828999998344816,1.4733634074737127,39,0.13000000008097856,0.05840000003813397,0,1,0,0,1,0,0
0.0757,120,116,0.28,0,1,1,1,0.7597333308949622,0.38782785210168563,4,0.013333334422142684,0.015500001576932444,0,0,1,0,0,1,0
0.0694,180,123,0.05,0,0,0,0,0.4168333330503181,2.9106513052511342,57,0.31666666660569964,0.08420000005310718,0,0,0,1,1,0,0
0.0634,60,54,0.35,0,1,0,0,0.5781999999679228,1.2575740937935211,6,0.020000000223988956,0.04610000021883411,0,0,0,1,0,0,0
0.0698,120,63,0.08,0,1,0,0,0.6236999987520535,1.5482059851224939,57,0.19000000449539944,0.06740000175501971,0,0,0,0,0,0,1
0.0587,60,24,0.09,0,1,1,3,0.6952000002751241,2.0559573482624782,36,0.11999999745654066,0.08390000093086207,0,1,1,0,1,0,0
0.0678,60,59,0.29,0,0,0,0,0.6096666662714307,1.8870024405776422,1,0.01666666768737257,0.07800000063168708,0,0,0,1,0,1,0
0.0566,120,80,0.08,0,1,1,2,0.47666666633980903,1.664236829576088,40,0.13333333322528118,0.044900000139954516,0,0,1,0,1,0,0
0.0601,120,15,0.01,0,1,0,0,0.5069999998831745,3.7347353413864446,105,0.3500000001188701,0.11380000014056156,0,1,0,0,1,0,0
0.054,60,6,0.15,0,1,0,0,0.5740000011313678,2.458381722683146,54,0.17999999767880448,0.07620000002647882,1,1,0,0,1,0,0
0.0762,120,9,0.04,0,1,0,0,0.44100000017183727,1.925354562800316,111,0.37000000034181024,0.06469999982446498,1,1,0,0,0,0,0
0.0541,60,34,0.15,0,1,1,3,0.6119333319671855,3.467691990915088,26,0.08666666825778313,0.11480000060019967,0,0,1,0,1,0,0
0.0619,60,35,0.1,0,1,1,1,0.6783333307890014,0.38782785210168563,25,0.08333333422408107,0.013999998528769661,0,0,1,0,0,0,1
